Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-41.18393	3.755176	-31.650002	-46.2	80.0	40000	6.7055225e-08	4.2661343	-0.009701126	-3.4816334	3.4857683	0.015051409	0.1922	21.0	15.91128158569336
1	-40.799107	2.9736416	-32.350002	-44.2	80.0	80000	-4.8894435e-09	0.6895858	-0.007944874	-0.027603343	3.474347	0.011531919	0.0967	49.0	32.26955723762512
2	-40.177273	2.0835683	-33.25	-42.9	80.0	120000	-3.7252903e-09	0.6280538	-0.007252992	-0.012379974	3.4586535	0.01088839	0.0729	49.0	48.53792643547058
3	-38.995537	2.5963964	-31.9	-42.5	80.0	160000	-5.355105e-09	0.575822	-0.0075254976	-0.0072825477	3.443213	0.013365843	0.087799996	49.0	64.83365774154663
4	-38.63056	1.7239441	-34.8	-41.0	80.0	200000	1.3271347e-08	0.52059555	-0.0097236615	-0.008466542	3.4279053	0.014458716	0.1164	49.0	80.78499794006348
5	-38.035454	1.5416541	-33.350002	-40.4	80.0	240000	-1.9557774e-08	0.45084992	-0.010922382	-0.028927978	3.38235	0.014109179	0.121825	49.0	96.74264526367188
6	-36.782143	1.8157157	-30.6	-39.3	80.0	280000	-2.4214387e-08	0.40045103	-0.00913723	-0.037717994	3.3157601	0.013857448	0.114824995	49.0	112.89156675338745
7	-36.311607	1.7969711	-31.050001	-38.8	80.0	320000	-1.0244548e-08	0.38015193	-0.009805512	-0.037728928	3.2584763	0.013165258	0.1294	49.0	129.15855598449707
8	-35.85268	1.9061558	-30.4	-38.65	80.0	360000	-9.313226e-09	0.36899298	-0.010032166	-0.015934236	3.1913962	0.0112491455	0.11885	49.0	145.38301467895508
9	-35.530357	1.729489	-30.300001	-38.65	80.0	400000	5.5879354e-09	0.36482012	-0.010148303	-0.02076444	3.1432834	0.01206754	0.137775	49.0	161.63459610939026
10	-34.95	1.8132203	-30.0	-37.8	80.0	440000	1.094304e-08	0.34375626	-0.009083772	-0.019746091	3.0783548	0.013199436	0.090224996	49.0	177.80141806602478
11	-34.701786	1.7794203	-30.35	-37.7	80.0	480000	-3.7252903e-09	0.34855312	-0.008562901	-0.015018757	3.0132346	0.0105745755	0.101525	49.0	194.1571102142334
