Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-108.625	6.4740424	-91.05	-122.200005	80.0	120000	1.9650906e-07	3.023159	-0.0133329	-2.2769003	3.4897742	0.007650699	0.072575	49.0	56.32830309867859
1	-111.74184	6.4640164	-95.25	-125.4	80.0	240000	-5.122274e-09	0.72754955	-0.0136459265	-0.03272497	3.4823508	0.0060258526	0.06735	49.0	116.55492949485779
2	-111.16938	5.956225	-98.15	-127.350006	80.0	360000	-5.5879354e-09	0.69005984	-0.014832823	-0.015699297	3.4748983	0.0064127194	0.075849995	49.0	177.45531368255615
3	-110.595924	7.20342	-93.8	-128.0	80.0	480000	-5.47152e-09	0.76952827	-0.015496365	-0.01205954	3.4661045	0.007038179	0.08025833	49.0	238.97851371765137
4	-107.49688	7.561466	-92.6	-119.75	80.0	600000	-6.0535967e-09	0.77785045	-0.016016942	-0.01042261	3.455205	0.0069831777	0.08555834	49.0	299.5647473335266
5	-104.7098	8.883858	-85.05	-124.85	80.0	720000	6.0535967e-09	0.8220643	-0.015881335	-0.011937939	3.441598	0.0073617287	0.08519167	49.0	361.03195333480835
6	-100.6449	8.94688	-73.15	-117.9	80.0	840000	-7.450581e-09	0.961545	-0.016431324	-0.016600125	3.42674	0.006968321	0.090100005	49.0	421.66805028915405
7	-95.25729	12.542801	-68.200005	-121.450005	80.0	960000	9.313226e-09	1.0684125	-0.01730192	-0.0120430365	3.4097981	0.007293237	0.0932	49.0	481.87317538261414
8	-92.2153	13.518129	-57.55	-114.05	80.0	1080000	-1.0244548e-08	1.267396	-0.017317377	-0.018731117	3.389555	0.0075421426	0.09940833	49.0	543.4701874256134
9	-87.31471	15.064483	-54.350002	-118.5	80.0	1200000	5.5879354e-09	1.3844272	-0.017126698	-0.02988495	3.366025	0.007375083	0.095025	49.0	605.3061482906342
10	-83.239624	18.142399	-5.3500004	-109.85	80.0	1320000	3.7252903e-09	1.5570229	-0.017208487	-0.026185706	3.3374524	0.00798163	0.09893333	49.0	667.3079807758331
11	-61.00556	22.762726	-6.350001	-103.85	80.0	1440000	0.0	2.8595579	-0.017730674	-0.1443968	3.3041172	0.0083847	0.105225	49.0	729.0418541431427
12	-59.87182	19.50283	-5.3000007	-96.3	80.0	1560000	-5.5879354e-09	2.965806	-0.016841207	-0.07684779	3.266185	0.007682254	0.098725006	49.0	791.0968370437622
13	-55.657272	25.03312	33.7	-104.05	80.0	1680000	0.0	2.992177	-0.017279603	-0.06971669	3.2199655	0.008060522	0.10350833	49.0	852.9445052146912
14	-24.69643	34.420662	79.15	-75.85	80.0	1800000	1.1175871e-08	5.6526566	-0.017387023	-0.30906984	3.1725507	0.0085327905	0.10805	49.0	916.6916408538818
15	-20.913395	40.01863	91.8	-83.700005	80.0	1920000	-4.656613e-09	5.499857	-0.016931813	-0.16294974	3.1175315	0.0084628705	0.112174995	49.0	981.3669188022614
16	-8.38125	35.80323	78.95	-96.15	80.0	2040000	-5.122274e-09	5.870597	-0.016431104	-0.1878038	3.0599418	0.008606936	0.10561667	49.0	1045.010620355606
17	-0.1330358	47.460278	129.25	-68.4	80.0	2160000	1.8626451e-09	7.197484	-0.015753541	-0.21136421	3.0148091	0.007992459	0.10301667	49.0	1103.7939102649689
18	17.661606	48.541626	120.45	-97.55	80.0	2280000	5.5879354e-09	7.880186	-0.01552204	-0.268328	2.9570768	0.008204469	0.102516666	49.0	1167.5818312168121
19	32.299107	50.303257	177.25	-44.2	80.0	2400000	6.9849193e-10	9.471028	-0.015003416	-0.33246082	2.9051633	0.008918988	0.09878334	49.0	1228.1674625873566
20	45.449993	54.689453	167.2	-59.25	80.0	2520000	0.0	10.228858	-0.014169045	-0.3710146	2.843594	0.008685477	0.09489167	49.0	1285.8905630111694
21	51.38393	52.86826	180.3	-37.100002	80.0	2640000	0.0	9.194738	-0.014421262	-0.359138	2.7995465	0.007917508	0.09638333	49.0	1345.5254480838776
22	64.34821	58.21529	170.2	-76.5	80.0	2760000	3.7252903e-09	9.675076	-0.014570136	-0.33606327	2.741583	0.00843917	0.09790833	49.0	1403.7643892765045
23	67.001785	59.0005	199.55	-23.85	80.0	2880000	1.8626451e-09	9.204256	-0.013769545	-0.30689883	2.7058723	0.0073285806	0.09065834	49.0	1461.6745126247406
24	84.41249	57.685745	244.35	-2.900001	80.0	3000000	-4.1909516e-09	11.590418	-0.013420306	-0.5078723	2.6565433	0.007363669	0.09379167	49.0	1519.8396911621094
25	90.56754	59.396744	244.75	-34.550003	80.0	3120000	1.5133992e-09	10.135294	-0.013115028	-0.4273715	2.6225634	0.007102509	0.0899	49.0	1578.7622628211975
26	89.44643	55.65055	199.7	-29.350002	80.0	3240000	-3.7252903e-09	10.724853	-0.013178226	-0.46870548	2.5643342	0.008020783	0.08626667	49.0	1637.237280368805
