Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-337.16565	15.242257	-310.7	-363.05002	100.0	16.0	100000	-4.5169145e-08	5.7407823	-0.011007696	-4.386619	3.4858866	0.007345723	0.06241	49.0	40.82034158706665
1	-330.1281	10.995451	-312.80002	-349.45	100.0	32.0	200000	-1.2631062e-08	1.1093174	-0.009431573	-0.10204233	3.4816809	0.008674592	0.058009997	49.0	81.07120728492737
2	-325.32187	7.20694	-309.6	-336.6	100.0	48.0	300000	3.4924597e-10	0.96004176	-0.009511778	-0.044956893	3.472625	0.008407379	0.059200004	49.0	121.58246850967407
3	-321.48438	4.655564	-314.05002	-329.6	100.0	64.0	400000	-1.0244548e-08	0.8836452	-0.009715545	-0.030668989	3.459797	0.0071592815	0.058530003	49.0	161.76354694366455
4	-314.6625	7.171767	-300.75	-324.85	100.0	80.0	500000	-1.14087015e-08	0.83056295	-0.011101853	-0.024270669	3.444262	0.007445676	0.068450004	49.0	202.08110976219177
5	-307.03748	5.316291	-295.7	-316.5	100.0	96.0	600000	1.4726538e-08	0.80050045	-0.012372375	-0.027593605	3.4265752	0.007519155	0.07629	49.0	242.26830768585205
6	-301.8219	11.721077	-262.55002	-316.65	100.0	112.0	700000	1.9208528e-08	0.79288375	-0.01234941	-0.045054317	3.4062421	0.0067537003	0.06952	49.0	282.46180868148804
7	-295.29376	10.250243	-274.05002	-308.7	100.0	128.0	800000	7.21775e-09	0.8184496	-0.014478488	-0.048473284	3.3779335	0.007102821	0.081939995	49.0	322.3860127925873
8	-278.14062	17.29712	-249.8	-302.0	100.0	144.0	900000	-1.1641532e-09	1.1040273	-0.015802447	-0.07744553	3.3489544	0.008038435	0.0829	49.0	362.59558510780334
9	-260.34686	27.540949	-196.35	-297.9	100.0	160.0	1000000	1.1175871e-08	1.8188217	-0.017027149	-0.2019814	3.3220372	0.007577746	0.09175	49.0	402.7571351528168
10	-271.18127	21.005066	-219.5	-293.15	100.0	176.0	1100000	-2.561137e-09	1.2803394	-0.016531501	-0.062732674	3.2840981	0.0077419872	0.08778	49.0	442.915643453598
11	-249.98438	40.91767	-174.45	-300.6	100.0	192.0	1200000	5.5879354e-09	2.0824566	-0.01731836	-0.17184745	3.2469313	0.008037456	0.09374	49.0	482.9861590862274
