Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-295.00000439584255	100.0	-360.72003	15.225733	-330.55002	-394.6	100.0	10 min 3 sec
100	-322.5000061377883	100.0	-332.91602	10.120294	-300.75	-356.0	100.0	21 min 31 sec
150	-306.00000568665564	100.0	-329.195	9.701155	-307.2	-350.45	100.0	32 min 52 sec
200	-313.90000654496254	100.0	-325.915	10.505688	-297.45	-344.9	100.0	42 min 27 sec
250	-298.1550060827285	100.0	-322.594	10.44314	-292.5	-344.45	100.0	50 min 36 sec
300	-315.79000653401016	100.0	-319.017	12.571126	-280.9	-341.65	100.0	1 h 1 min 19 sec
350	-309.13000581003723	100.0	-313.74103	16.167587	-268.0	-346.55002	100.0	1 h 11 min 43 sec
400	-302.3600050367415	100.0	-311.0	18.400263	-257.80002	-338.65	100.0	1 h 20 min 50 sec
450	-290.34000488482417	100.0	-310.12	18.658302	-251.75	-335.25	100.0	1 h 29 min 26 sec
500	-323.4150069799274	100.0	-306.52902	17.39383	-257.85	-336.1	100.0	1 h 38 min 47 sec
550	-296.34000652842224	100.0	-306.528	19.78062	-259.65	-335.6	100.0	1 h 47 min 48 sec
600	-297.72500604987147	100.0	-301.20602	22.653564	-234.45001	-331.65	100.0	1 h 56 min 45 sec
650	-303.72000569999216	100.0	-297.192	21.634296	-239.6	-330.55002	100.0	2 h 5 min 4 sec
700	-295.83000547774134	100.0	-297.786	19.799465	-246.55	-330.0	100.0	2 h 16 min 3 sec
750	-309.92500626817343	100.0	-292.945	25.50904	-221.40001	-326.05002	100.0	2 h 26 min 13 sec
800	-296.1050063148141	100.0	-288.58997	25.430798	-186.75	-325.4	100.0	2 h 36 min 34 sec
850	-301.3800057720393	100.0	-288.972	28.409233	-214.0	-327.80002	100.0	2 h 47 min 6 sec
900	-309.9450064793229	100.0	-284.85104	24.789486	-226.6	-325.35	100.0	2 h 56 min 55 sec
950	-287.5850061472505	100.0	-286.59702	33.35662	-157.25	-323.4	100.0	3 h 7 min 10 sec
1000	-280.5650064308196	100.0	-281.39005	32.736717	-183.70001	-323.95	100.0	3 h 16 min 5 sec
1050	-276.85000462010504	100.0	-275.01102	38.397903	-175.1	-328.7	100.0	3 h 25 min 25 sec
1100	-298.08500667251644	100.0	-268.834	38.906746	-147.5	-317.9	100.0	3 h 34 min 29 sec
1150	-280.81000523865225	100.0	-274.32	37.23684	-146.05	-315.95	100.0	3 h 43 min 34 sec
1200	-264.98000590913	100.0	-263.00302	44.208004	-126.600006	-318.85	100.0	3 h 53 min 7 sec
1250	-286.5050059247762	100.0	-263.67303	39.088886	-149.85	-319.95	100.0	4 h 4 min 3 sec
1300	-275.39500539302827	100.0	-264.16202	38.38988	-168.90001	-372.05002	100.0	4 h 13 min 46 sec
1350	-262.59500518143176	100.0	-268.089	42.498688	-182.65001	-411.65002	100.0	4 h 24 min 11 sec
1400	-273.36500587016343	100.0	-265.40903	40.843678	-151.35	-390.55002	100.0	4 h 33 min 13 sec
