Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-337.29373	16.672789	-310.7	-361.15	100.0	8.0	80000	-2.09664e-07	5.7089276	-0.012405028	-4.567798	3.4858863	0.008201899	0.074674994	49.0	38.10313439369202
1	-330.74377	9.690599	-307.30002	-339.80002	100.0	16.0	160000	5.5879354e-09	1.4515638	-0.010839086	-0.4055416	3.477972	0.007850191	0.071375	49.0	78.88868403434753
2	-328.825	9.23972	-318.80002	-344.1	100.0	24.0	240000	2.7008355e-08	1.2075216	-0.01085681	-0.05642034	3.4653258	0.007863145	0.0707	49.0	119.34139251708984
3	-320.44376	7.218182	-308.45	-331.55002	100.0	32.0	320000	-1.1641532e-09	1.1391361	-0.012031497	-0.052443102	3.4485419	0.007485155	0.0786625	49.0	158.90648102760315
4	-312.45	10.90372	-292.05002	-329.9	100.0	40.0	400000	-5.355105e-09	1.1119025	-0.012878295	-0.07697765	3.4288392	0.007829113	0.0812875	49.0	198.4421660900116
5	-315.7	7.255039	-303.6	-326.0	100.0	48.0	480000	-9.546056e-09	0.9753651	-0.013681064	-0.06641323	3.4123955	0.008005215	0.0935125	49.0	238.36574292182922
6	-303.34375	9.102008	-292.65	-318.35	100.0	56.0	560000	9.778887e-09	1.0510547	-0.014519339	-0.07424606	3.381324	0.007922344	0.08805	49.0	278.69687032699585
7	-303.36877	7.6337614	-288.35	-313.0	100.0	64.0	640000	1.0244548e-08	0.9314647	-0.015745066	-0.07060217	3.358379	0.0077067516	0.0896625	49.0	320.77007246017456
8	-282.03748	20.320969	-243.55	-307.95	100.0	72.0	720000	9.313226e-10	1.7235712	-0.018757567	-0.2948416	3.330395	0.008251473	0.1152	49.0	360.9428811073303
9	-294.075	8.718512	-279.55002	-304.25	100.0	80.0	800000	-6.519258e-09	1.6529164	-0.01778901	-0.1788306	3.2946506	0.007247301	0.0934	49.0	400.92886757850647
10	-258.39374	30.841747	-201.8	-297.95	100.0	88.0	880000	4.656613e-10	2.0991457	-0.017786635	-0.19301945	3.2541857	0.008733797	0.091875	49.0	441.4550700187683
