Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-279.35315	11.509631	-253.65001	-296.65	100.0	16.0	80000	-1.0128133e-08	5.1441708	-0.017037533	-3.944961	3.4848967	0.0063304445	0.075975	49.0	28.0796377658844
1	-279.8156	11.822391	-254.20001	-299.2	100.0	32.0	160000	-1.8626451e-08	1.1952314	-0.01712054	-0.06628973	3.4774373	0.0071037346	0.081412494	49.0	57.23249959945679
2	-275.50385	6.176022	-265.6	-287.0	100.0	45.0	240000	4.656613e-09	1.2104088	-0.018374171	-0.035331182	3.4657845	0.0074415347	0.0866875	49.0	93.41090869903564
3	-278.3278	9.962232	-260.05002	-292.6	100.0	54.0	320000	5.5879354e-09	1.3204414	-0.019931845	-0.09056233	3.4561222	0.00817294	0.1039125	49.0	128.39667749404907
4	-269.2591	12.1683235	-247.35	-292.65	100.0	65.0	400000	-1.8626451e-09	1.2965332	-0.021239705	-0.027378038	3.4432583	0.00816684	0.10915	49.0	166.41303515434265
5	-275.36002	8.626375	-255.20001	-286.15	100.0	75.0	480000	0.0	1.288944	-0.02108138	-0.04731193	3.4282994	0.008882854	0.11195	49.0	207.18768692016602
6	-260.80457	14.861935	-233.8	-281.85	100.0	86.0	560000	-1.8626451e-09	1.3778057	-0.02138819	-0.023497283	3.408761	0.007983291	0.1115875	49.0	244.0618908405304
7	-260.77002	7.3624105	-245.55	-268.25	100.0	96.0	640000	5.5879354e-09	1.2838243	-0.022350317	-0.028370805	3.3919668	0.008421801	0.115175	49.0	280.7718138694763
8	-241.5091	18.323244	-220.05	-284.5	100.0	107.0	720000	0.0	1.5292981	-0.022754189	-0.026245967	3.3726318	0.007391503	0.1200625	49.0	315.304194688797
9	-243.87274	24.427963	-193.0	-278.05002	100.0	118.0	800000	3.7252903e-09	1.5631915	-0.02256139	-0.043110967	3.352983	0.008100035	0.1126625	49.0	353.22181129455566
10	-235.98463	22.489027	-171.05	-261.6	100.0	131.0	880000	-9.313226e-09	1.5965192	-0.023036193	-0.059261397	3.329159	0.008852359	0.1248375	49.0	389.8625934123993
11	-199.83463	35.11073	-111.65	-241.65001	100.0	144.0	960000	-3.7252903e-09	2.2166004	-0.023226906	-0.05703178	3.2943845	0.0085677225	0.1223	49.0	430.2653579711914
12	-189.29616	43.17205	-69.700005	-237.15001	100.0	157.0	1040000	9.313226e-09	2.7993941	-0.023140382	-0.058837965	3.2608778	0.00944908	0.1247	49.0	466.17060112953186
13	-159.73462	43.0272	-64.3	-211.8	100.0	170.0	1120000	9.313226e-09	3.1476274	-0.023483858	-0.09886548	3.226222	0.009553239	0.12786251	49.0	510.67927145957947
14	-165.03847	45.737957	-89.75	-234.2	100.0	183.0	1200000	1.0244548e-08	3.311821	-0.022869952	-0.07514417	3.1882775	0.00992801	0.13303751	49.0	550.8071043491364
15	-133.34334	49.387203	-50.7	-255.05	100.0	198.0	1280000	1.8626451e-08	3.7557557	-0.022415865	-0.10494542	3.1402156	0.010344881	0.1333	49.0	587.331151008606
16	-103.693344	94.36088	52.399998	-268.05002	100.0	213.0	1360000	5.5879354e-09	5.791324	-0.02220483	-0.36384767	3.0990415	0.009192251	0.1192875	49.0	623.4769973754883
17	-96.07334	68.94104	6.599999	-220.5	100.0	228.0	1440000	4.656613e-09	5.271149	-0.022427592	-0.18310994	3.0491533	0.009530103	0.13455	49.0	660.4283132553101
18	-90.79666	58.51406	-5.950002	-179.25	100.0	243.0	1520000	6.519258e-09	6.4693313	-0.02106223	-0.2120876	3.0006433	0.009383917	0.1256	49.0	698.8761236667633
19	-76.613335	100.27363	115.4	-240.85	100.0	258.0	1600000	9.313226e-09	5.9673805	-0.020918239	-0.19760612	2.9538531	0.008977746	0.120487496	49.0	739.0564367771149
20	-69.15626	89.468864	162.55	-186.0	100.0	274.0	1680000	-5.122274e-09	6.9420023	-0.020385277	-0.22065035	2.8959768	0.008212019	0.1187125	49.0	776.3559949398041
21	-73.37188	75.02187	83.45	-229.40001	100.0	290.0	1760000	1.8626451e-09	7.38968	-0.021014802	-0.26211134	2.8430104	0.0081531685	0.1204625	49.0	810.7566373348236
22	-2.6250029	103.79402	234.4	-149.3	100.0	306.0	1840000	-3.7252903e-09	10.16282	-0.02076406	-0.535316	2.7878518	0.009225252	0.1247625	49.0	845.9201920032501
23	32.009373	115.59167	249.2	-114.15	100.0	322.0	1920000	-9.313226e-10	11.201067	-0.020675015	-0.50289	2.718916	0.00878732	0.124962494	49.0	884.4646787643433
24	34.35333	109.88298	215.35	-196.15001	100.0	337.0	2000000	-1.8626451e-09	11.027202	-0.020122763	-0.43240345	2.6822438	0.009671732	0.1232	49.0	923.7435503005981
25	31.106245	116.591125	245.45	-148.40001	100.0	353.0	2080000	-1.8626451e-09	10.661495	-0.019930208	-0.48440957	2.624248	0.0075478144	0.12175	49.0	962.5206868648529
26	18.765621	129.22046	255.95	-197.55	100.0	369.0	2160000	4.656613e-09	10.776109	-0.019759608	-0.40000445	2.5805736	0.009204671	0.1213625	49.0	998.4952125549316
27	91.78437	127.639404	306.4	-122.600006	100.0	385.0	2240000	-2.7939677e-09	14.320837	-0.01927031	-0.8614063	2.5217757	0.008513284	0.11382499	49.0	1041.0692055225372
28	70.04687	93.28467	227.2	-72.75001	100.0	401.0	2320000	-2.7939677e-09	14.762557	-0.0192248	-0.6878395	2.463557	0.009095505	0.1101125	49.0	1081.7966182231903
29	87.65312	120.854645	288.6	-109.5	100.0	417.0	2400000	-9.313226e-09	11.721117	-0.01934535	-0.60859436	2.4151826	0.008493355	0.1193875	49.0	1118.6531846523285
30	141.81876	106.7141	357.0	-68.55	100.0	433.0	2480000	-9.313226e-10	15.579616	-0.019696094	-0.7704303	2.3677988	0.010082137	0.123862505	49.0	1154.2697324752808
31	97.89687	145.22995	301.05	-213.40001	100.0	449.0	2560000	0.0	15.392289	-0.019337934	-0.8111863	2.3458846	0.008465148	0.1135875	49.0	1189.6472730636597
32	177.38124	139.81776	422.35	-133.0	100.0	465.0	2640000	-8.381903e-09	16.776606	-0.018554598	-1.0909706	2.2850263	0.008474309	0.1099875	49.0	1225.3568875789642
33	162.45	146.64793	494.3	-61.900005	100.0	481.0	2720000	0.0	14.685925	-0.018893022	-0.92797923	2.2421143	0.008174296	0.1084	49.0	1266.073942899704
34	185.99	129.57425	459.9	8.999997	100.0	496.0	2800000	-4.656613e-10	18.00765	-0.018696865	-1.09568	2.2021139	0.008435238	0.1102125	49.0	1301.7122447490692
35	224.29376	216.85452	611.5	-171.3	100.0	512.0	2880000	0.0	18.277477	-0.018949155	-1.1108997	2.158265	0.009230686	0.115675	49.0	1335.5505721569061
36	208.80939	167.33429	479.95	-126.0	100.0	528.0	2960000	3.7252903e-09	17.001951	-0.01842453	-0.95297146	2.1212502	0.008923814	0.108825	49.0	1372.0702657699585
37	185.775	146.88022	463.5	-108.15	100.0	544.0	3040000	8.381903e-09	19.410038	-0.017918764	-1.0049509	2.0637317	0.008203326	0.106425	49.0	1409.0231566429138
38	233.73125	141.93282	514.3	-23.100002	100.0	560.0	3120000	-1.8626451e-09	21.672892	-0.01847113	-1.1360207	2.0341485	0.008544018	0.111324996	49.0	1449.4314711093903
39	271.04376	185.66763	529.65	-172.3	100.0	576.0	3200000	-1.3969839e-09	23.203583	-0.017746562	-1.6193218	2.000833	0.008971156	0.107525	49.0	1484.2610521316528
40	261.34686	168.27475	725.3	-59.900005	100.0	592.0	3280000	9.313226e-10	24.068716	-0.017525014	-1.3219087	1.9708207	0.008045319	0.099325	49.0	1519.1052520275116
41	347.20312	179.98204	694.3	35.35	100.0	608.0	3360000	-6.519258e-09	22.238014	-0.017731562	-1.6431834	1.9300723	0.008086741	0.1042125	49.0	1561.7577819824219
42	315.8375	170.39832	634.55	9.249998	100.0	624.0	3440000	1.3969839e-09	22.266314	-0.018137522	-1.5489448	1.9089919	0.008137794	0.113675	49.0	1600.851966381073
43	318.78748	188.34706	741.8	-101.8	100.0	640.0	3520000	1.8626451e-09	19.473343	-0.018282197	-1.5927058	1.8858366	0.009424183	0.1086375	49.0	1637.0871212482452
44	356.8719	166.72633	652.65	82.299995	100.0	656.0	3600000	3.7252903e-09	21.960049	-0.01767589	-1.609687	1.8409711	0.008185327	0.096049994	49.0	1674.9249172210693
45	340.02185	194.54103	822.15	47.349995	100.0	672.0	3680000	7.450581e-09	26.217728	-0.017986143	-1.7385963	1.8189678	0.007963954	0.105924994	49.0	1715.5088231563568
46	377.19687	168.21373	769.4	116.299995	100.0	688.0	3760000	3.7252903e-09	20.34748	-0.01796506	-1.5154765	1.7857921	0.00833376	0.1018125	49.0	1757.247234582901
47	378.7125	168.67973	622.2	54.35	100.0	704.0	3840000	-3.7252903e-09	29.9656	-0.0179209	-2.5713634	1.7607241	0.0086987	0.10865	49.0	1795.065665960312
48	529.83124	168.97464	830.1	231.09999	100.0	720.0	3920000	9.313226e-09	27.200699	-0.017873619	-2.1460714	1.7308513	0.009325475	0.1075	49.0	1834.8485112190247
49	382.10938	157.22218	651.85	96.149994	100.0	736.0	4000000	5.5879354e-09	27.209034	-0.01830968	-1.8393877	1.7150607	0.008232598	0.105225	49.0	1879.364854812622
50	518.1125	203.83943	822.0	60.1	100.0	752.0	4080000	2.7939677e-09	27.965641	-0.01769163	-1.8105431	1.678673	0.008227426	0.1023	49.0	1918.0190892219543
51	436.56335	170.36926	780.6	217.05	100.0	767.0	4160000	-7.450581e-09	31.320934	-0.017203178	-2.3723013	1.671332	0.0072178775	0.0916875	49.0	1959.0752787590027
52	486.92188	207.83461	829.5	125.0	100.0	783.0	4240000	-9.313226e-10	24.81403	-0.017223038	-2.410881	1.6313269	0.008974141	0.102074996	49.0	1996.4597816467285
53	545.1219	161.25641	821.55	291.9	100.0	799.0	4320000	7.450581e-09	33.58481	-0.017383477	-2.7459388	1.6095201	0.008266948	0.10185	49.0	2037.1525678634644
54	651.85626	161.15886	874.75	355.85	100.0	815.0	4400000	1.1175871e-08	32.02253	-0.017319586	-3.0220375	1.6305952	0.008682735	0.1013625	49.0	2079.9671742916107
55	501.6125	204.22769	1019.75	241.59999	100.0	831.0	4480000	-7.450581e-09	26.731228	-0.01724929	-2.8718936	1.5799904	0.0072213197	0.094437495	49.0	2114.950872898102
56	555.13336	200.07845	868.8	226.7	100.0	846.0	4560000	7.450581e-09	32.22314	-0.017519448	-2.133134	1.5531411	0.008518713	0.100274995	49.0	2151.2354815006256
57	510.48438	265.96848	1054.95	113.549995	100.0	862.0	4640000	1.1175871e-08	29.187443	-0.016855285	-1.843256	1.5495932	0.008566324	0.1033125	49.0	2187.120575428009
58	451.26874	224.09648	862.2	55.799995	100.0	878.0	4720000	-5.5879354e-09	26.38534	-0.016608115	-1.9636899	1.5208601	0.007607283	0.1003875	49.0	2228.261160135269
59	537.65936	161.5239	858.75	301.45	100.0	894.0	4800000	2.7939677e-09	25.918951	-0.01672359	-1.8076578	1.5006537	0.008519462	0.097049996	49.0	2268.0877628326416
60	589.10315	212.92735	960.05	275.5	100.0	910.0	4880000	4.656613e-09	25.838276	-0.016761048	-1.5893338	1.4828315	0.008379947	0.102375	49.0	2306.132110118866
61	692.7719	268.06012	1187.2	373.75	100.0	926.0	4960000	-1.1175871e-08	36.656265	-0.01698572	-3.0961864	1.480785	0.00921944	0.10294999	49.0	2340.150363922119
62	824.79065	224.70677	1180.55	497.15	100.0	942.0	5040000	-3.259629e-09	30.73759	-0.017486408	-3.0908785	1.4804708	0.009695578	0.1067875	49.0	2376.216101884842
63	581.0469	234.83665	922.65	-16.000002	100.0	958.0	5120000	-5.5879354e-09	32.93171	-0.01640294	-3.5649042	1.428803	0.006688604	0.09995	49.0	2413.1788427829742
64	822.57184	253.1834	1119.25	99.7	100.0	974.0	5200000	1.0244548e-08	29.935541	-0.016852278	-3.3549798	1.4369689	0.008586144	0.100062504	49.0	2451.817906141281
65	634.5937	217.76303	1195.5	309.1	100.0	990.0	5280000	5.5879354e-09	36.594784	-0.016671237	-3.4242685	1.4108357	0.0075641335	0.09747501	49.0	2489.165723323822
66	750.74066	235.58813	1213.7	280.3	100.0	1006.0	5360000	-1.8626451e-09	36.377007	-0.016255539	-1.9777408	1.3869069	0.008264303	0.09625	49.0	2527.8565175533295
67	718.16565	274.964	1064.2	25.299995	100.0	1022.0	5440000	-4.656613e-09	28.573978	-0.01637936	-1.8878341	1.3788297	0.007942721	0.0959125	49.0	2569.3094367980957
68	477.13437	222.91461	924.7	73.549995	100.0	1038.0	5520000	-5.5879354e-09	35.294785	-0.015536953	-3.9471707	1.3626626	0.007309618	0.0924875	49.0	2604.0302052497864
69	712.21246	184.78665	939.45	270.1	100.0	1054.0	5600000	0.0	31.365292	-0.015796093	-2.660048	1.3386927	0.00797601	0.094699994	49.0	2645.278711795807
70	705.81665	307.34836	1156.4	129.0	100.0	1069.0	5680000	-4.1909516e-09	39.936913	-0.015883991	-2.5313015	1.3519945	0.008060414	0.096237496	49.0	2683.772464990616
71	769.4656	232.28831	1174.45	411.9	100.0	1085.0	5760000	1.3038516e-08	29.741364	-0.015301886	-2.0384064	1.3265035	0.008428051	0.084887505	49.0	2721.220276594162
72	761.4867	274.3062	1168.2	292.1	100.0	1100.0	5840000	3.7252903e-09	31.703924	-0.015995845	-2.5335672	1.2977151	0.007885437	0.0926875	49.0	2758.5633838176727
73	836.7562	231.0987	1361.9	431.35	100.0	1116.0	5920000	1.4901161e-08	35.800953	-0.015463333	-2.3679535	1.2991045	0.008104652	0.094975	49.0	2795.861754179001
74	853.2562	250.58098	1171.75	309.85	100.0	1132.0	6000000	5.5879354e-09	30.386345	-0.01577142	-1.8358114	1.280318	0.007993113	0.092549995	49.0	2835.6197657585144
75	697.8813	312.02817	1159.75	21.949999	100.0	1148.0	6080000	-7.450581e-09	32.167393	-0.015482323	-2.6160066	1.2889078	0.006821556	0.0915	49.0	2873.128101348877
76	773.1867	331.11115	1206.35	249.55	100.0	1163.0	6160000	9.313226e-09	26.039467	-0.015162939	-2.028499	1.2608792	0.008954391	0.0925375	49.0	2912.5276012420654
77	821.33435	211.92427	1185.4	436.7	100.0	1179.0	6240000	-3.7252903e-09	36.216988	-0.015344018	-2.5040076	1.2376853	0.006546095	0.0899625	49.0	2954.692319393158
78	948.9219	211.0438	1287.1	578.4	100.0	1195.0	6320000	-1.8626451e-09	32.99031	-0.014826642	-2.46434	1.2389486	0.008401033	0.0875	49.0	2994.324108362198
79	716.0833	269.21768	1273.05	346.5	100.0	1210.0	6400000	0.0	45.509506	-0.014899757	-4.4078455	1.2269135	0.006346603	0.0911375	49.0	3034.4729204177856
80	872.675	237.54839	1399.9	558.95	100.0	1226.0	6480000	-1.8626451e-09	36.847412	-0.0155165605	-3.0948102	1.2423011	0.008832007	0.0906375	49.0	3072.682529449463
81	886.0133	237.31264	1277.75	339.7	100.0	1241.0	6560000	0.0	36.54681	-0.015441522	-2.241865	1.2222521	0.008154874	0.0920125	49.0	3108.7112140655518
82	975.86255	227.26854	1333.4	610.65	100.0	1257.0	6640000	0.0	39.879776	-0.0155391805	-2.4597425	1.2248977	0.0077323136	0.0892375	49.0	3145.334098339081
83	847.72	344.60855	1362.3	216.9	100.0	1272.0	6720000	-1.4901161e-08	33.63597	-0.015290145	-2.6792176	1.2056832	0.008020418	0.094487496	49.0	3181.839623451233
84	859.43335	286.47006	1409.35	444.1	100.0	1287.0	6800000	3.7252903e-09	34.31952	-0.014784661	-2.085981	1.1759224	0.008536033	0.0887125	49.0	3223.872738599777
85	893.46875	312.80917	1372.9	370.75	100.0	1303.0	6880000	7.450581e-09	45.02233	-0.01509737	-3.0230894	1.1561716	0.007896243	0.0850375	49.0	3265.7763571739197
86	1050.875	221.34868	1354.7	487.2	100.0	1319.0	6960000	3.7252903e-09	43.835148	-0.015901864	-4.3078613	1.1735227	0.009639638	0.0955875	49.0	3309.052673816681
87	861.3094	280.45706	1331.8	439.9	100.0	1335.0	7040000	9.313226e-10	36.47322	-0.0153494235	-4.862644	1.1486214	0.007001846	0.089737505	49.0	3345.169173002243
88	1008.03656	316.99875	1483.55	526.1	100.0	1350.0	7120000	1.3038516e-08	41.49014	-0.015085147	-2.9339728	1.1670231	0.007834642	0.08975	49.0	3384.0782940387726
89	1018.39374	407.5838	1434.5	204.0	100.0	1366.0	7200000	1.8626451e-09	47.094418	-0.015087553	-3.6488702	1.1747932	0.007463405	0.0948	49.0	3422.3800530433655
90	1125.5032	287.67795	1492.15	463.1	100.0	1382.0	7280000	1.1175871e-08	33.922897	-0.015268348	-3.8889973	1.157758	0.009032866	0.0932875	49.0	3460.360566139221
91	1046.4066	253.44441	1452.95	492.45	100.0	1397.0	7360000	-5.5879354e-09	32.18132	-0.014855676	-2.0300987	1.1322789	0.0078816945	0.0934375	49.0	3498.588638782501
92	948.3767	325.67496	1397.5	339.94998	100.0	1412.0	7440000	-5.5879354e-09	37.54792	-0.014560928	-2.472108	1.1145039	0.0065843924	0.088	49.0	3538.7815117836
93	1012.44055	324.1742	1408.95	290.69998	100.0	1428.0	7520000	-1.4901161e-08	37.53485	-0.01444354	-2.194351	1.1031854	0.007520184	0.085700005	49.0	3575.767958879471
94	1067.9434	323.07605	1499.65	452.0	100.0	1443.0	7600000	2.7939677e-09	37.267426	-0.01449745	-2.1106205	1.1159949	0.008886089	0.08925	49.0	3617.314216852188
95	1142.425	317.1705	1542.9	486.8	100.0	1457.0	7680000	1.8626451e-09	37.83081	-0.015201181	-2.657411	1.1353657	0.00882242	0.091625005	49.0	3657.0156450271606
96	1027.4031	267.8274	1517.15	378.65	100.0	1473.0	7760000	-1.8626451e-08	39.533585	-0.015127214	-3.5515084	1.0928301	0.0074597243	0.0901875	49.0	3701.127832174301
97	1020.1433	191.06673	1269.8	581.55	100.0	1488.0	7840000	5.5879354e-09	36.498405	-0.014685089	-2.3484976	1.0664923	0.0076237125	0.0829	49.0	3741.146581172943
98	1007.64667	306.41653	1502.3	364.65	100.0	1503.0	7920000	5.5879354e-09	40.60478	-0.014378134	-2.6523995	1.0651069	0.007003162	0.0839625	49.0	3782.8863501548767
99	1063.4429	394.27274	1555.3	338.5	100.0	1517.0	8000000	-3.7252903e-09	38.216484	-0.0144227045	-2.8275073	1.0911489	0.008370362	0.0895875	49.0	3824.7427983283997
100	1145.225	324.80612	1535.0	482.0	100.0	1533.0	8080000	7.450581e-09	44.487766	-0.014263244	-2.9785843	1.0803562	0.007036687	0.0822875	49.0	3863.829174041748
