Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-670.7000102177262	120.0	-719.065	18.41095	-673.7	-764.05	120.0	18 min 42 sec
100	-690.0000102818012	120.0	-695.62103	100.64774	-632.95	-1378.4	120.0	41 min 25 sec
150	-589.100010547787	120.0	-696.4891	175.12785	-510.6	-1653.3501	120.0	1 h 4 min
200	-871.9000228457153	120.0	-627.834	158.266	-402.2	-1493.75	120.0	1 h 27 min
250	-747.9000203348696	120.0	-548.85706	110.73845	-323.35	-770.75	120.0	1 h 50 min
300	-630.700015168637	120.0	-497.25003	156.42807	-22.700012	-741.25	120.0	2 h 12 min
350	-519.2000176385045	120.0	-443.90402	178.29372	-57.450012	-942.4	120.0	2 h 35 min
400	-274.1000123284757	120.0	-480.04602	154.438	129.59999	-673.55	120.0	2 h 58 min
450	-700.3000152148306	120.0	-499.05905	198.10889	187.19998	-957.65	120.0	3 h 21 min
500	398.99998912215233	120.0	-389.49203	217.20831	238.65	-684.05	120.0	3 h 44 min
550	429.3999872133136	120.0	-142.048	336.3894	940.7	-706.85004	120.0	4 h 7 min
600	916.3999854028225	120.0	280.604	450.91846	1344.0	-703.30005	120.0	4 h 31 min
650	1902.1999879777431	120.0	715.865	609.30646	1676.55	-624.75	120.0	4 h 55 min
700	1493.3999871835113	120.0	525.23395	661.4442	1664.25	-671.65	120.0	5 h 18 min
750	671.4099882736803	120.0	889.7249	374.95093	1566.8	-108.50001	120.0	5 h 40 min
800	1665.5999857485294	120.0	842.194	418.17438	1425.0	-67.65001	120.0	6 h 4 min
850	706.6599871128798	120.0	903.76196	490.80292	1568.4	-275.1	120.0	6 h 27 min
900	1662.6599874667822	120.0	839.449	517.90826	1689.75	-254.85	120.0	6 h 49 min
950	1683.1499856933951	120.0	738.697	583.448	1604.15	-586.3	120.0	7 h 12 min
1000	1620.599987640977	120.0	599.296	577.12976	1553.75	-583.85004	120.0	7 h 35 min
1050	1407.2499871477485	120.0	820.60095	529.109	1561.2	-379.1	120.0	7 h 57 min
1100	1487.1299867026507	120.0	630.746	530.6023	1525.5	-165.75002	120.0	8 h 20 min
1150	1550.1999866217375	120.0	338.38696	706.98315	1581.65	-740.7	120.0	8 h 42 min
1200	1228.5999835953116	120.0	701.28186	664.496	1575.4	-640.85004	120.0	9 h 5 min
1250	1497.4999873749912	120.0	897.264	556.0986	1677.9	-501.25	120.0	9 h 28 min
1300	661.1499904841185	120.0	767.08093	613.2612	1696.95	-465.90002	120.0	9 h 51 min
