Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-60.00000089406967	80.0	-64.684006	3.9101083	-53.8	-73.3	80.0	49 sec
100	-66.71500181742013	80.0	-57.132004	12.085379	-29.900002	-96.65	80.0	2 min 10 sec
150	-65.78000180721283	80.0	-52.046	23.21797	-10.150002	-165.8	80.0	3 min 34 sec
200	-66.49000210426748	80.0	-45.982002	12.894327	-0.55000114	-68.6	80.0	4 min 57 sec
250	-14.590001086145639	80.0	-29.743	18.096205	10.449999	-60.7	80.0	6 min 18 sec
300	-13.915001196414233	80.0	-26.216002	25.27927	36.55	-115.350006	80.0	7 min 41 sec
350	-30.78500146828592	80.0	-17.254004	23.985573	48.149998	-72.5	80.0	9 min 3 sec
400	-31.995001421123742	80.0	-7.820001	32.31172	63.05	-86.8	80.0	10 min 24 sec
450	-6.620001861453057	80.0	-3.201001	26.832254	74.4	-66.450005	80.0	11 min 45 sec
500	-11.76000209711492	80.0	8.658999	26.117283	81.1	-37.600002	79.8	13 min 7 sec
550	18.45499863140285	80.0	13.832998	21.818338	78.35	-35.7	80.0	14 min 28 sec
600	23.2849989682436	80.0	15.293999	24.636362	72.0	-25.250002	80.0	15 min 49 sec
650	-10.68500096090138	80.0	16.262	29.557163	97.85	-54.25	79.24	17 min 10 sec
700	25.024998185411096	80.0	14.695	29.43936	74.15	-36.95	80.0	18 min 32 sec
750	-9.20500090122223	80.0	23.475	33.69357	83.65	-40.7	79.82	19 min 53 sec
800	-17.400001036375762	80.0	24.359	27.939173	94.15	-28.85	79.1	21 min 13 sec
850	31.544998659193517	80.0	24.699997	34.492813	102.35	-60.65	78.88	22 min 34 sec
900	7.169998589158058	80.0	21.81	31.174828	96.75	-38.15	79.34	23 min 54 sec
950	21.22499879039824	80.0	34.195	34.691467	106.6	-40.7	78.04	25 min 14 sec
1000	45.62499890886247	80.0	26.590998	29.62628	93.799995	-49.55	79.44	26 min 35 sec
1050	41.394998671486974	80.0	50.459003	27.703392	112.65	-10.400002	76.68	27 min 54 sec
1100	24.724997580423953	80.0	42.352997	33.219982	120.9	-56.25	77.1	29 min 14 sec
1150	-2.530001208931208	80.0	37.003	31.143415	107.35	-58.350002	79.24	30 min 34 sec
1200	12.149998770281673	80.0	37.272	32.833122	107.9	-49.2	78.6	31 min 54 sec
1250	24.07499805614352	80.0	35.836	26.392925	78.1	-23.7	80.0	33 min 14 sec
1300	45.089998772367835	80.0	43.517	29.970203	112.0	-32.15	77.88	34 min 33 sec
1350	-6.285001487284899	80.0	40.769997	24.973318	107.95	-26.900002	79.04	35 min 53 sec
1400	32.25499862208962	80.0	43.841995	27.265873	111.3	-32.15	78.64	37 min 13 sec
1450	48.279998899251225	80.0	45.374	33.623287	110.15	-25.550001	76.18	38 min 33 sec
1500	16.894998408854008	80.0	37.179996	30.083881	112.75	-30.95	78.14	39 min 52 sec
1550	48.71499868296087	72.0	42.234005	35.864838	110.15	-51.95	74.58	41 min 8 sec
1600	47.62499867528677	80.0	36.083	33.17606	111.75	-42.75	79.06	42 min 28 sec
1650	31.239998589456082	80.0	32.324	31.537569	81.15	-56.250004	79.6	43 min 47 sec
1700	40.19999861717224	70.6	50.141003	36.16653	120.1	-36.7	75.28	45 min 6 sec
1750	45.61499861255288	69.4	48.240997	39.297256	113.15	-27.000002	73.32	46 min 22 sec
1800	65.7299989838153	66.2	43.037	28.66221	114.9	-21.350002	78.12	47 min 41 sec
1850	76.96499904096126	64.4	55.767994	28.224377	115.15	-38.25	76.06	48 min 59 sec
1900	53.98999888934195	80.0	50.546997	25.249691	105.4	-2.3500009	78.22	50 min 18 sec
1950	8.72499897032976	80.0	44.646	37.168476	118.45	-37.15	75.32	51 min 36 sec
2000	50.88499837033451	80.0	43.078995	31.474472	109.7	-30.6	77.24	52 min 55 sec
2050	9.919998909160494	80.0	48.079994	37.5606	115.25	-45.050003	74.5	54 min 12 sec
2100	1.2049985818564892	80.0	39.720997	30.580793	112.05	-30.45	78.12	55 min 32 sec
2150	42.72999853156507	80.0	38.163998	36.772263	118.25	-34.05	76.06	56 min 52 sec
2200	33.94499825276434	77.0	47.841	32.209324	115.05	-35.05	77.6	58 min 10 sec
2250	37.87499829493463	72.0	49.767998	28.871294	108.4	-52.3	77.8	59 min 28 sec
2300	37.124998642131686	80.0	43.585	33.55895	113.15	-29.1	75.74	1 h 0 min
2350	56.46999836489558	80.0	52.422	29.262764	122.15	-14.200001	75.74	1 h 2 min
2400	61.384998781979085	69.4	39.318	34.096554	113.0	-30.35	77.12	1 h 3 min
2450	54.21999868787825	69.0	56.341995	35.568207	124.4	-45.9	72.28	1 h 4 min
2500	37.504998395219445	80.0	57.822998	39.517365	126.65	-50.550003	71.06	1 h 5 min
