Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-280.00000417232513	100.0	-271.97	11.438693	-236.8	-295.0	100.0	6 min 50 sec
100	-280.00000417232513	100.0	-276.81802	9.217519	-258.30002	-308.2	100.0	14 min 9 sec
150	-439.20001263171434	100.0	-273.855	11.549681	-252.1	-301.4	100.0	21 min 12 sec
200	-326.8000066354871	100.0	-270.644	12.494969	-236.90001	-292.65	100.0	27 min 6 sec
250	-305.8000063970685	100.0	-271.009	10.727859	-243.95001	-301.75	100.0	34 min 13 sec
300	-276.9000070653856	100.0	-269.36002	12.445221	-234.90001	-292.5	100.0	40 min 11 sec
350	-374.9000109694898	100.0	-262.036	13.4104395	-232.70001	-297.9	100.0	46 min 33 sec
400	-287.80000776052475	100.0	-262.492	11.354582	-242.20001	-290.25	100.0	52 min 42 sec
450	-256.50000831112266	100.0	-260.64	14.949023	-226.90001	-290.4	100.0	1 h 0 min 35 sec
500	-302.13000709712503	100.0	-256.779	15.552875	-226.7	-289.2	100.0	1 h 8 min 9 sec
550	-325.1000092513859	100.0	-253.32101	13.384647	-224.70001	-280.45	100.0	1 h 15 min 53 sec
600	-222.1700054615736	100.0	-250.52301	17.30804	-201.70001	-297.2	100.0	1 h 22 min 33 sec
650	-252.80000514537096	100.0	-248.482	15.207872	-213.7	-281.15	100.0	1 h 29 min 38 sec
700	-208.05000558719038	100.0	-243.47598	16.664162	-203.35	-277.35	100.0	1 h 35 min 35 sec
750	-304.6000087559223	100.0	-242.175	17.477057	-205.6	-288.4	100.0	1 h 43 min 27 sec
800	-230.40000677853823	100.0	-242.233	22.356115	-191.75	-286.05002	100.0	1 h 51 min 3 sec
850	-252.1500057131052	100.0	-243.98401	16.031727	-196.7	-277.45	100.0	1 h 57 min 4 sec
900	-280.0500098951161	100.0	-237.11601	22.038113	-170.65001	-274.30002	100.0	2 h 3 min 56 sec
950	-423.2000155970454	100.0	-232.562	19.586119	-188.0	-283.6	100.0	2 h 10 min 55 sec
1000	-327.15001052618027	100.0	-224.492	23.917356	-141.85	-261.7	100.0	2 h 17 min 8 sec
1050	-233.20000924915075	100.0	-218.821	28.569742	-123.15	-262.55002	100.0	2 h 23 min 20 sec
1100	-296.00000777840614	100.0	-218.80101	25.675398	-146.0	-260.15	100.0	2 h 29 min 49 sec
1150	-190.80000783503056	100.0	-218.74602	36.08943	-125.8	-279.6	100.0	2 h 36 min 30 sec
1200	-236.0250061504543	100.0	-215.31099	34.375507	-109.9	-277.5	100.0	2 h 42 min 48 sec
1250	-193.13000746667385	100.0	-214.367	34.976845	-132.45	-276.35	100.0	2 h 48 min 47 sec
1300	-308.5000096820295	100.0	-199.014	38.03209	-101.100006	-276.35	100.0	2 h 56 min 17 sec
1350	-285.3000064752996	100.0	-193.837	48.39023	-44.250004	-273.15	100.0	3 h 3 min 4 sec
1400	-187.62501209415495	100.0	-190.667	50.78021	-1.550004	-266.2	100.0	3 h 9 min 25 sec
1450	-185.75000616908073	100.0	-174.88	61.304897	23.799995	-249.55	100.0	3 h 16 min 0 sec
1500	-150.66500828005374	100.0	-170.261	51.149548	-1.6000048	-246.65001	100.0	3 h 22 min 45 sec
1550	-28.84500579200685	100.0	-136.863	58.860546	-14.950005	-250.5	100.0	3 h 29 min 54 sec
1600	-219.57000976763666	100.0	-128.138	70.08075	133.0	-233.20001	100.0	3 h 36 min 4 sec
1650	-6.9350075859576465	100.0	-96.628006	70.85252	69.5	-223.05	100.0	3 h 42 min 13 sec
1700	-220.2000112887472	100.0	-61.877003	94.805405	133.9	-226.1	100.0	3 h 50 min 3 sec
1750	-193.1000052895397	100.0	-71.952	78.76785	122.35	-232.8	100.0	3 h 57 min 28 sec
1800	-128.2100070782006	100.0	-52.508007	84.31585	211.25	-216.55	100.0	4 h 4 min 7 sec
1850	-139.70000588148832	100.0	-49.542004	90.68905	184.09999	-245.35	100.0	4 h 11 min 57 sec
1900	-24.25000718422234	100.0	-39.671005	97.53989	192.34999	-209.75	100.0	4 h 18 min 4 sec
1950	-126.72500544153154	100.0	-48.692005	91.280365	154.7	-231.95001	100.0	4 h 24 min 49 sec
2000	21.43999422043562	100.0	-18.416006	98.77847	245.2	-193.6	100.0	4 h 31 min 14 sec
2050	-14.470006785541774	100.0	-3.8560057	99.487	382.19998	-205.00002	100.0	4 h 38 min 14 sec
2100	-69.84500618726015	100.0	2.838994	92.755325	279.25	-269.25	100.0	4 h 44 min 26 sec
2150	-103.86000844277442	100.0	42.095993	96.04209	343.0	-137.45001	100.0	4 h 51 min 24 sec
2200	115.00499463230372	100.0	10.9439945	75.54303	153.55	-164.70001	100.0	4 h 58 min 42 sec
2250	-13.490005752444267	100.0	56.353992	96.84358	297.25	-118.65	100.0	5 h 5 min 36 sec
2300	-94.43000659905374	100.0	49.163	92.46202	288.25	-98.350006	100.0	5 h 13 min 36 sec
2350	45.34999306574464	100.0	36.655994	116.091866	301.05	-207.15001	100.0	5 h 20 min 9 sec
