Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-295.00000439584255	100.0	-330.88702	10.876258	-299.80002	-356.0	100.0	8 min 57 sec
100	-460.9550139799714	100.0	-304.229	24.715818	-267.7	-409.30002	100.0	18 min 38 sec
150	-304.9300061352551	100.0	-319.989	104.886154	-188.20001	-710.15	100.0	28 min 17 sec
200	-317.2650074645877	100.0	-303.424	93.90943	-171.85	-702.65	100.0	37 min 59 sec
250	-328.3800076086074	100.0	-283.381	76.874565	-154.05	-674.9	100.0	47 min 49 sec
300	-328.18500755690036	100.0	-277.125	61.10327	-117.700005	-452.95	100.0	57 min 34 sec
350	-335.38000746034083	100.0	-273.171	41.09151	-183.20001	-411.80002	100.0	1 h 7 min
400	-833.3900331344455	100.0	-258.155	60.026596	-87.600006	-431.65002	100.0	1 h 17 min
450	-306.6300076398999	100.0	-265.86603	70.19853	-89.55001	-618.45	100.0	1 h 26 min
500	-365.9300102163106	100.0	-238.69	55.215324	-84.40001	-378.85	100.0	1 h 36 min
550	-465.6350155569613	100.0	-264.113	69.60973	-129.85	-495.2	100.0	1 h 46 min
600	-291.2300065033138	100.0	-238.574	71.26484	32.749992	-458.15002	100.0	1 h 55 min
650	-307.50000848956404	100.0	-210.93701	66.37241	-28.150005	-291.7	100.0	2 h 5 min
700	-333.5150096129626	100.0	-209.44002	90.75503	75.7	-347.65002	100.0	2 h 15 min
750	-265.89000694453716	100.0	-195.935	68.248634	-12.500007	-289.2	100.0	2 h 25 min
800	-331.57000821791587	100.0	-210.30203	88.7753	131.9	-290.35	100.0	2 h 35 min
850	-291.04000683128834	100.0	-163.923	106.12062	371.0	-271.75	100.0	2 h 45 min
900	-313.5000085968524	100.0	-170.60301	119.795845	465.09998	-285.15	100.0	2 h 55 min
950	-217.40500535070896	100.0	-108.987	117.73596	292.4	-266.35	100.0	3 h 5 min
1000	-178.74000647850335	100.0	-120.66	108.40013	179.3	-280.75	100.0	3 h 15 min
1050	-165.16000699959696	100.0	-92.04501	127.70243	243.7	-299.75	100.0	3 h 25 min
1100	-200.49500635266304	100.0	-82.606	135.97185	328.94998	-249.85	100.0	3 h 35 min
1150	-177.00500694364308	100.0	-37.388004	191.3714	801.65	-283.85	100.0	3 h 44 min
1200	-210.7600080024451	100.0	-58.203007	137.97496	442.25	-239.05	100.0	3 h 54 min
1250	-120.57000581994653	100.0	-17.388006	173.4525	420.6	-293.5	100.0	4 h 4 min
1300	-46.410006169602276	100.0	2.1989982	195.9187	561.2	-293.35	100.0	4 h 14 min
1350	-165.25000622719526	100.0	-15.569006	190.47055	517.05	-247.5	100.0	4 h 25 min
1400	21.649993446841837	100.0	-18.600004	164.95708	410.05	-286.5	100.0	4 h 35 min
1450	-111.05000710524618	100.0	30.28999	268.74896	713.7	-310.65	100.0	4 h 45 min
1500	-232.34500750415026	100.0	-32.258007	179.01407	490.35	-280.80002	100.0	4 h 54 min
1550	-119.14000574611127	100.0	42.509	227.76068	941.25	-235.05	100.0	5 h 5 min
1600	-79.59500758349895	100.0	-19.754005	191.17226	564.35	-307.75	100.0	5 h 15 min
1650	-134.73500533290206	100.0	12.939995	208.72717	570.7	-269.45	100.0	5 h 24 min
1700	-150.5000067383051	100.0	-23.793003	156.91861	400.94998	-258.2	100.0	5 h 34 min
1750	-110.92500569410622	100.0	36.906998	190.59544	473.35	-222.8	100.0	5 h 44 min
