Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-108.00000160932541	80.0	-93.73	5.9997754	-79.35	-106.700005	80.0	5 min 13 sec
100	-126.11000398769974	80.0	-92.424	26.833923	-30.400002	-175.70001	80.0	11 min 26 sec
150	-222.60000804811716	80.0	-87.79101	47.68113	61.149998	-221.55	80.0	15 min 26 sec
200	-138.8500047326088	80.0	-54.855003	61.450077	97.049995	-154.90001	80.0	19 min 18 sec
250	-167.90000781044364	80.0	-13.720005	67.84684	159.8	-108.4	80.0	23 min 3 sec
300	-110.60000579059124	80.0	54.229996	103.12984	402.8	-273.55002	80.0	26 min 52 sec
350	-98.85000675171614	80.0	153.39401	124.588715	397.3	-75.950005	80.0	30 min 41 sec
400	-24.300008457154036	80.0	234.03601	137.95853	542.9	4.199998	80.0	34 min 26 sec
450	457.58499636277554	80.0	351.404	126.63223	539.7	31.749996	80.0	38 min 3 sec
500	556.1999973878264	80.0	414.732	102.757515	562.9	81.6	80.0	41 min 37 sec
550	176.57499883323908	80.0	449.00195	104.14286	580.25	190.34999	80.0	45 min 5 sec
600	567.9999973528087	80.0	504.53296	92.127144	590.8	216.5	80.0	48 min 36 sec
650	524.6999951861799	80.0	522.636	56.31787	612.25	344.15	79.74	52 min 10 sec
700	497.19999346882105	80.0	486.94	118.58656	589.65	-32.15	80.0	55 min 46 sec
750	441.6999923326075	80.0	492.314	103.23822	592.45	123.65	80.0	59 min 20 sec
800	524.0499934367836	80.0	492.22098	119.31091	603.45	21.6	80.0	1 h 2 min
850	516.5499943345785	80.0	521.68896	49.04518	593.2	372.85	80.0	1 h 6 min
900	473.9999918192625	80.0	509.244	66.41767	602.5	305.95	80.0	1 h 9 min
950	506.0999939329922	80.0	512.679	52.608368	580.0	271.85	80.0	1 h 13 min
1000	561.1399979125708	80.0	493.61798	82.20344	584.15	154.2	80.0	1 h 16 min
1050	540.6249985668808	80.0	491.87704	90.36055	647.95	64.0	79.26	1 h 20 min
1100	495.6999945305288	80.0	466.66702	124.604965	635.6	-56.15	79.6	1 h 23 min
1150	371.1999919936061	80.0	492.62698	98.38714	598.8	119.05	80.0	1 h 27 min
1200	512.3899982634932	80.0	467.91	118.78398	585.65	-2.850001	80.0	1 h 30 min
1250	446.134998748824	80.0	482.73907	103.36365	605.05	27.199999	79.78	1 h 34 min
1300	430.41999854631723	80.0	456.76	127.14947	601.25	-36.100002	80.0	1 h 37 min
1350	575.0999962128699	80.0	464.322	106.19655	591.2	145.15	80.0	1 h 41 min
