Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-153.20375	10.213181	-134.5	-178.8	120.0	120000	3.1432137e-08	4.998387	-0.014344009	-3.7056875	3.4820108	0.0072972653	0.064508334	49.0	38.38660955429077
1	-153.50386	11.312033	-131.65001	-182.05	120.0	240000	-6.519258e-09	1.2394985	-0.015008786	-0.059476912	3.4743094	0.0072106747	0.07170834	49.0	76.083744764328
2	-154.62431	9.586475	-136.0	-173.8	120.0	360000	-1.6763806e-08	1.2024117	-0.015842583	-0.03299454	3.4645665	0.0070435023	0.07813333	49.0	112.33433532714844
3	-154.45001	10.768428	-130.05	-174.75	120.0	480000	-7.450581e-09	1.19535	-0.016035084	-0.025602147	3.4564686	0.00708668	0.07631667	49.0	147.933828830719
4	-152.91322	8.811651	-131.85	-174.35	120.0	600000	4.656613e-10	1.2941983	-0.016733045	-0.026930362	3.4448926	0.007804634	0.082025	49.0	183.79254341125488
5	-149.90134	11.117896	-128.65001	-171.1	120.0	720000	6.0535967e-09	1.2964668	-0.016938243	-0.032165572	3.4335823	0.0070500695	0.080066666	49.0	219.83330368995667
6	-147.12569	12.155199	-121.65	-168.3	120.0	840000	5.122274e-09	1.4335495	-0.017421164	-0.03592944	3.4244754	0.007200122	0.08679167	49.0	256.0057032108307
7	-141.77565	13.683955	-97.200005	-163.90001	120.0	960000	7.450581e-09	1.531391	-0.018372959	-0.024971649	3.410892	0.008239242	0.096258335	49.0	292.78837418556213
8	-139.78572	10.2448845	-119.450005	-172.7	120.0	1080000	9.313226e-10	1.6119751	-0.018706627	-0.028598294	3.391742	0.008284598	0.098508336	49.0	329.71660685539246
9	-129.47633	17.620647	-64.700005	-163.40001	120.0	1200000	-5.122274e-09	1.9861608	-0.019127414	-0.046815217	3.3723674	0.008415433	0.09876667	49.0	368.2619905471802
10	-123.246056	19.046202	-81.950005	-154.5	120.0	1320000	7.450581e-09	2.6967692	-0.018714843	-0.06668517	3.3494208	0.007882561	0.094325006	49.0	407.8016827106476
11	-109.47703	29.015913	-25.7	-164.2	120.0	1440000	-2.561137e-09	3.777577	-0.019619402	-0.07454488	3.3216832	0.007559982	0.101925	49.0	446.6441023349762
12	-91.33195	27.591127	-16.500002	-129.35	120.0	1560000	-5.5879354e-09	4.6809354	-0.01932534	-0.14644673	3.285779	0.00898857	0.10415833	49.0	486.409628868103
13	-84.64868	31.255648	-25.750002	-156.55	120.0	1680000	1.8626451e-09	5.185256	-0.018801242	-0.11093381	3.2503386	0.007832287	0.104075	49.0	526.3541657924652
14	-65.215385	34.173542	-8.000002	-145.45	120.0	1800000	4.656613e-10	6.6193094	-0.018515795	-0.1870023	3.2033806	0.0077366615	0.100766666	49.0	565.1176218986511
15	-51.448723	35.694088	23.799997	-104.3	120.0	1920000	-3.3760443e-09	7.146063	-0.018509347	-0.16716576	3.166203	0.007894166	0.1057	49.0	603.6169536113739
16	-40.73158	51.008034	86.9	-138.15001	120.0	2040000	5.122274e-09	9.080301	-0.017739827	-0.2888127	3.119553	0.008305574	0.10471666	49.0	642.1020574569702
17	-10.846055	49.23318	128.9	-110.05	120.0	2160000	4.656613e-09	9.782753	-0.018159095	-0.29151326	3.0807612	0.008341752	0.104033336	49.0	682.3427219390869
18	6.809457	56.826702	153.5	-127.8	120.0	2280000	-4.1909516e-09	10.275801	-0.017982421	-0.38680834	3.0308309	0.008595642	0.10765	49.0	720.9987015724182
19	31.086763	59.86909	149.5	-98.1	120.0	2400000	0.0	16.628647	-0.017750336	-1.0233467	2.9797745	0.00836486	0.100258335	49.0	761.471931219101
20	36.17051	65.52348	143.59999	-126.75	120.0	2520000	9.313226e-10	16.149986	-0.016485922	-0.7883163	2.9114041	0.007828919	0.10128333	49.0	800.2763631343842
21	68.730255	82.4465	268.95	-97.6	120.0	2640000	1.8626451e-09	14.947895	-0.016877782	-0.92609984	2.8719962	0.008964466	0.11264167	49.0	840.392548084259
22	96.673615	79.98132	239.4	-70.0	120.0	2760000	-2.7939677e-09	20.46679	-0.01686645	-1.3244171	2.8012638	0.008102942	0.09928334	49.0	880.1741259098053
23	105.98513	63.526035	225.4	-19.400002	120.0	2880000	4.656613e-09	20.716381	-0.016487889	-1.0518026	2.7569704	0.007855186	0.094966665	49.0	909.5059103965759
24	114.31892	83.9654	313.95	-77.55	120.0	3000000	-4.656613e-09	20.82909	-0.016235583	-1.2669842	2.699266	0.007400349	0.101175	49.0	941.0081706047058
25	159.95714	101.54019	354.3	-62.100002	120.0	3120000	2.7939677e-09	26.355148	-0.016138332	-1.7358674	2.6560106	0.008006081	0.093266666	49.0	974.3842248916626
26	196.20139	104.0307	447.95	36.1	120.0	3240000	1.3969839e-09	29.662312	-0.015868869	-2.0389295	2.6157627	0.007280021	0.093041666	49.0	1008.2781054973602
27	199.6157	106.598724	504.65	-7.6500025	120.0	3360000	-5.122274e-09	29.988258	-0.016589288	-2.1002142	2.5611777	0.008125459	0.0993	49.0	1046.444723367691
28	240.35455	90.60146	449.2	26.749998	120.0	3480000	-3.7252903e-09	30.207937	-0.016096994	-2.0037725	2.519956	0.007421147	0.09034167	49.0	1080.3682508468628
29	214.79472	94.89834	444.75	4.1999974	120.0	3600000	2.561137e-09	29.86377	-0.015751809	-2.403074	2.451192	0.0075976104	0.094	49.0	1119.1231515407562
30	266.81363	116.66899	481.25	44.699997	120.0	3720000	-4.656613e-09	34.149406	-0.016090581	-2.4895728	2.4176502	0.008672504	0.09622499	49.0	1153.382633447647
31	265.52286	114.10028	567.8	64.4	120.0	3840000	0.0	31.920292	-0.01627381	-2.4665198	2.3770444	0.0071915723	0.09956667	49.0	1188.2671098709106
32	305.46143	145.214	627.6	84.049995	120.0	3960000	-1.8626451e-09	39.653564	-0.015588036	-3.3211174	2.337968	0.0075970013	0.085433334	49.0	1226.9339621067047
33	310.59598	146.88098	611.1	50.1	120.0	4080000	0.0	39.456993	-0.016015887	-2.987439	2.291963	0.0069190334	0.092133336	49.0	1261.2801415920258
34	350.81323	116.445045	596.95	160.7	120.0	4200000	1.8626451e-09	39.51586	-0.01572569	-2.9900448	2.278797	0.0072959843	0.08515833	49.0	1297.7803356647491
35	361.22656	149.08698	623.45	45.8	120.0	4320000	-4.656613e-09	42.293785	-0.015747128	-3.1724029	2.2436156	0.0071574887	0.085208334	49.0	1330.2207851409912
36	346.20782	118.03263	594.0	101.15	120.0	4440000	3.7252903e-09	37.49414	-0.015707346	-3.0273297	2.2147272	0.006796142	0.083450004	49.0	1367.6531779766083
37	351.5924	133.7038	624.3	88.75	120.0	4560000	-7.450581e-09	38.636574	-0.015312431	-2.9280722	2.174915	0.00680519	0.08235	49.0	1402.7685327529907
38	396.80148	143.58061	641.35	146.9	120.0	4680000	0.0	47.71956	-0.015155602	-3.7643661	2.1322327	0.00724709	0.085891664	49.0	1440.3623051643372
39	376.11322	123.096794	646.6	101.049995	119.5	4800000	1.8626451e-09	35.83041	-0.015469827	-3.7550259	2.1227553	0.006917337	0.083958335	49.0	1473.2048749923706
40	460.33282	118.555565	618.1	220.25	120.0	4920000	-1.8626451e-09	50.978462	-0.015789837	-5.4670534	2.0977283	0.008701203	0.09390833	49.0	1510.0812346935272
41	429.76178	168.01033	728.3	160.75	116.5	5040000	-3.259629e-09	44.626785	-0.015322667	-4.1506405	2.0522923	0.0055298237	0.07901667	49.0	1543.4369740486145
42	441.3409	115.24643	629.75	230.8	120.0	5160000	-4.656613e-10	36.51478	-0.015745744	-2.884618	2.0362787	0.007394394	0.08810833	49.0	1579.9179873466492
43	470.0712	152.76544	727.55	162.75	117.36364	5280000	-1.0244548e-08	43.28551	-0.015600021	-3.8784573	2.0011797	0.0070755584	0.08665833	49.0	1616.6537668704987
44	503.44116	139.13489	727.55	205.3	114.79412	5400000	-1.8626451e-09	41.667236	-0.01575819	-2.739482	1.9764068	0.0075147087	0.07994167	49.0	1650.6816093921661
45	499.51093	156.43217	708.25	-22.000002	117.84375	5520000	-9.313226e-10	35.433067	-0.016080668	-2.3955474	1.9727263	0.0074666603	0.08915833	49.0	1685.0831127166748
46	580.575	98.93207	710.75	258.65	115.67647	5640000	5.5879354e-09	42.53926	-0.016465563	-4.23446	1.9521637	0.008826029	0.088316664	49.0	1723.0325815677643
47	550.91034	128.30899	733.75	129.75	113.0	5760000	0.0	41.28785	-0.0155764	-2.7279391	1.9196651	0.0069286115	0.087408334	49.0	1758.1606378555298
48	569.2446	131.06778	740.15	212.95	110.297295	5880000	5.5879354e-09	35.544426	-0.015686572	-2.1916018	1.890967	0.008239485	0.08443333	49.0	1791.7693767547607
49	614.0041	97.484726	763.8	393.45	103.02702	6000000	-4.656613e-10	38.36004	-0.015382931	-2.628155	1.8350763	0.0070696147	0.079524994	49.0	1828.3010737895966
50	609.2819	95.449135	763.6	257.3	109.861115	6120000	9.313226e-09	37.702087	-0.015554615	-1.9443047	1.8434128	0.0075808936	0.08655833	49.0	1862.7874073982239
51	593.08887	99.86156	733.2	230.05	112.611115	6240000	-9.313226e-09	41.54093	-0.014989066	-2.4594448	1.8173654	0.0074794753	0.08545833	49.0	1900.9147782325745
52	608.69867	123.45745	749.6	180.5	102.871796	6360000	-4.656613e-09	39.760574	-0.014871349	-2.5695143	1.7670467	0.0067624217	0.08215	49.0	1935.1845109462738
