Episode	TestRet	TestSteps	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
50	-321.5000127442181	80.0	-94.410995	5.521805	-81.5	-107.75	80.0	1 min 19 sec
100	-123.02000429779291	80.0	-40.432003	49.75921	93.049995	-97.0	80.0	3 min 45 sec
150	-34.700009766966105	80.0	99.02001	109.47617	409.4	-84.65	80.0	6 min 17 sec
200	26.499994058161974	80.0	231.52998	140.05002	506.3	-61.45	80.0	8 min 48 sec
250	490.2999949492514	80.0	310.544	125.851776	578.35	55.05	80.0	11 min 21 sec
300	343.02499644570054	80.0	329.39798	136.90422	528.15	29.349998	80.0	13 min 52 sec
350	487.66999686174097	80.0	337.12997	97.58744	502.85	126.45	80.0	16 min 21 sec
400	239.34499785974623	80.0	303.406	109.997444	484.1	48.899998	80.0	18 min 50 sec
450	421.89999866858125	80.0	255.89699	107.837555	432.85	37.3	80.0	21 min 20 sec
500	367.859999126941	80.0	283.121	109.15002	496.45	-78.85	80.0	23 min 48 sec
550	329.7999971359968	80.0	257.281	86.51624	420.1	49.8	80.0	26 min 17 sec
600	251.99999824166298	80.0	236.024	76.9114	429.95	38.05	80.0	28 min 46 sec
650	400.99999812990427	80.0	252.73799	96.654106	518.8	64.9	80.0	31 min 17 sec
700	204.79999788999558	80.0	235.959	100.84529	403.7	-47.4	80.0	33 min 42 sec
750	367.64999789372087	80.0	242.34799	85.121735	421.55	65.8	80.0	36 min 8 sec
800	198.22499608770013	80.0	215.49002	92.154434	456.85	-28.95	80.0	38 min 37 sec
850	355.29999550804496	80.0	235.01398	88.43444	509.5	73.25	80.0	41 min 6 sec
900	266.8449974633753	80.0	216.85298	97.254	400.65	-29.400002	80.0	43 min 33 sec
950	393.99499756321313	80.0	234.36002	85.45064	391.9	46.2	80.0	46 min 2 sec
1000	152.39999165385962	80.0	242.20099	92.76266	416.9	75.15	80.0	48 min 34 sec
1050	271.5499971061945	80.0	262.669	108.582115	442.6	-19.350002	80.0	51 min 12 sec
1100	421.2099965289235	80.0	244.38301	88.85556	412.85	35.95	80.0	53 min 55 sec
1150	335.0499976761639	80.0	220.31699	113.49976	454.6	1.8499988	80.0	56 min 41 sec
