Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TrainIter	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
124	1134.3501	45.029644	1220.8	1039.75	100.0	2000.0	0.0	1.0884833e-08	12.620958	-0.0046776095	-0.26903272	1.1669452	0.00450145	0.034755	49.0	42284.884457588196
125	1179.2594	66.74284	1283.1	1039.9	100.0	2016.0	118.0	8.614734e-09	12.682129	-0.004945795	-0.32134438	1.1621069	0.0040008724	0.04012	49.0	42670.79895377159
126	1225.4937	65.83572	1361.5	1086.0	100.0	2032.0	970.0	7.450581e-09	13.892992	-0.005209498	-0.43997192	1.1898873	0.004137655	0.039240003	49.0	45317.43281888962
127	1309.272	67.78846	1446.7	1192.2	100.0	2048.0	1055.0	1.3038516e-08	16.234589	-0.0049422327	-1.4758602	1.2194515	0.0043391697	0.041149996	49.0	48162.88879275322
128	1303.0376	60.952618	1443.7	1225.05	100.0	2064.0	983.0	-5.180482e-09	16.68748	-0.005062297	-1.2991874	1.2436672	0.0049223052	0.05223	49.0	50878.56713986397
129	1370.425	58.49873	1499.8	1248.75	100.0	2080.0	951.0	2.3283064e-09	18.299587	-0.0057287877	-1.7158893	1.2308011	0.004536845	0.048985	49.0	53449.56290054321
130	1335.9781	70.06884	1445.1	1151.75	100.0	2096.0	268.0	6.9849193e-10	16.728657	-0.0056746565	-1.2826464	1.2756814	0.0050680707	0.046494998	49.0	54218.462463378906
131	1396.3157	61.871113	1487.0	1278.4	100.0	2112.0	438.0	-5.5879354e-09	17.25862	-0.006087588	-0.8782824	1.2904413	0.0048638107	0.050630003	49.0	55427.852125406265
132	1384.6782	155.98796	1569.7	875.0	100.0	2128.0	50.0	7.566996e-10	22.858963	-0.005383892	-1.6235589	1.2178917	0.0038176726	0.040175	49.0	55629.6842751503
133	1444.7219	73.6508	1564.2	1291.9	100.0	2144.0	761.0	5.122274e-09	17.98484	-0.005584376	-1.1230533	1.2650598	0.004673453	0.045485	49.0	57725.259540081024
